user_id,first_order_date,last_order_date,order_count,customer_revenue,second_order_date,days_to_second_order,days_since_last_order,repeat_buyer_flag,retained_d7,retained_d14,retained_d30,repeat_purchase_frequency,churn_risk
620283,2025-12-21,2025-12-21,1,4117.06,,,6,0,0,0,0,0.0,Low
620530,2025-08-05,2025-08-05,1,1396.287,,,144,0,0,0,0,0.0,High
620883,2025-07-06,2025-07-06,1,1979.514,,,174,0,0,0,0,0.0,High
620962,2025-07-27,2025-07-27,1,547.353,,,153,0,0,0,0,0.0,High
621028,2025-09-22,2025-09-22,1,3009.13,,,96,0,0,0,0,0.0,High
621280,2025-09-01,2025-09-01,1,1689.633,,,117,0,0,0,0,0.0,High
621291,2025-10-26,2025-10-26,1,1359.77,,,62,0,0,0,0,0.0,High
621317,2025-11-26,2025-11-26,1,2290.41,,,31,0,0,0,0,0.0,High
621549,2025-07-18,2025-07-18,1,2300.886,,,162,0,0,0,0,0.0,High
621832,2025-10-29,2025-10-29,1,2072.36,,,59,0,0,0,0,0.0,High
622089,2025-07-08,2025-07-08,1,1119.114,,,172,0,0,0,0,0.0,High
622100,2025-12-13,2025-12-13,1,1176.44,,,14,0,0,0,0,0.0,Low
622116,2025-12-10,2025-12-10,1,2747.466,,,17,0,0,0,0,0.0,Medium
622160,2025-12-27,2025-12-27,1,1896.12,,,0,0,0,0,0,0.0,Low
622250,2025-08-22,2025-08-22,1,1734.36,,,127,0,0,0,0,0.0,High
622511,2025-09-09,2025-09-09,1,1437.345,,,109,0,0,0,0,0.0,High
622605,2025-08-25,2025-08-25,1,1656.25,,,124,0,0,0,0,0.0,High
622741,2025-12-10,2025-12-10,1,1407.02,,,17,0,0,0,0,0.0,Medium
622828,2025-08-15,2025-08-15,1,2803.83,,,134,0,0,0,0,0.0,High
623018,2025-09-25,2025-09-25,1,1907.1,,,93,0,0,0,0,0.0,High
623099,2025-10-12,2025-10-12,1,2586.321,,,76,0,0,0,0,0.0,High
623106,2025-10-06,2025-10-06,1,2232.486,,,82,0,0,0,0,0.0,High
623123,2025-12-03,2025-12-03,1,2283.273,,,24,0,0,0,0,0.0,Medium
623147,2025-07-06,2025-07-06,1,2016.45,,,174,0,0,0,0,0.0,High
623165,2025-11-07,2025-11-07,1,2302.965,,,50,0,0,0,0,0.0,High
623175,2025-10-29,2025-10-29,1,1950.381,,,59,0,0,0,0,0.0,High
623179,2025-10-10,2025-10-10,1,2490.72,,,78,0,0,0,0,0.0,High
623277,2025-12-06,2025-12-06,1,2412.92,,,21,0,0,0,0,0.0,Medium
624022,2025-09-25,2025-09-25,1,2557.16,,,93,0,0,0,0,0.0,High
624041,2025-07-18,2025-07-18,1,1173.25,,,162,0,0,0,0,0.0,High
624160,2025-09-30,2025-09-30,1,2342.169,,,88,0,0,0,0,0.0,High
624197,2025-07-01,2025-07-01,1,1101.114,,,179,0,0,0,0,0.0,High
624302,2025-09-12,2025-09-12,1,2653.57,,,106,0,0,0,0,0.0,High
624306,2025-08-31,2025-08-31,1,1882.386,,,118,0,0,0,0,0.0,High
624426,2025-12-25,2025-12-25,1,2622.62,,,2,0,0,0,0,0.0,Low
624529,2025-12-06,2025-12-06,1,1581.885,,,21,0,0,0,0,0.0,Medium
624587,2025-08-29,2025-08-29,1,2464.587,,,120,0,0,0,0,0.0,High
624739,2025-12-17,2025-12-17,1,2278.8,,,10,0,0,0,0,0.0,Low
624744,2025-10-14,2025-10-14,1,1530.576,,,74,0,0,0,0,0.0,High
624886,2025-12-26,2025-12-26,1,2276.44,,,1,0,0,0,0,0.0,Low
625007,2025-07-11,2025-07-11,1,2889.036,,,169,0,0,0,0,0.0,High
625026,2025-11-21,2025-11-21,1,1569.465,,,36,0,0,0,0,0.0,High
625031,2025-11-27,2025-11-27,1,2948.28,,,30,0,0,0,0,0.0,Medium
625148,2025-12-04,2025-12-04,1,1877.562,,,23,0,0,0,0,0.0,Medium
625582,2025-11-24,2025-11-24,1,2300.724,,,33,0,0,0,0,0.0,High
625608,2025-12-23,2025-12-23,1,3236.22,,,4,0,0,0,0,0.0,Low
625664,2025-07-07,2025-07-07,1,1014.39,,,173,0,0,0,0,0.0,High
625830,2025-07-13,2025-07-13,1,2955.6,,,167,0,0,0,0,0.0,High
625839,2025-07-21,2025-07-21,1,1668.591,,,159,0,0,0,0,0.0,High
625922,2025-12-16,2025-12-16,1,1835.568,,,11,0,0,0,0,0.0,Low
625924,2025-08-04,2025-08-04,1,3217.44,,,145,0,0,0,0,0.0,High
626077,2025-11-05,2025-11-05,1,1796.526,,,52,0,0,0,0,0.0,High
626084,2025-10-21,2025-10-21,1,1961.37,,,67,0,0,0,0,0.0,High
626102,2025-12-16,2025-12-16,1,2369.35,,,11,0,0,0,0,0.0,Low
626249,2025-11-16,2025-11-16,1,3125.84,,,41,0,0,0,0,0.0,High
626251,2025-08-30,2025-08-30,1,1939.24,,,119,0,0,0,0,0.0,High
626301,2025-08-05,2025-08-05,1,2812.428,,,144,0,0,0,0,0.0,High
626311,2025-12-11,2025-12-11,1,2660.44,,,16,0,0,0,0,0.0,Medium
626327,2025-10-04,2025-10-04,1,1370.88,,,84,0,0,0,0,0.0,High
626486,2025-11-22,2025-11-22,1,2075.292,,,35,0,0,0,0,0.0,High
626545,2025-07-11,2025-07-11,1,2495.74,,,169,0,0,0,0,0.0,High
626638,2025-11-09,2025-11-09,1,2714.77,,,48,0,0,0,0,0.0,High
626657,2025-08-29,2025-08-29,1,2127.2,,,120,0,0,0,0,0.0,High
626723,2025-08-23,2025-08-23,1,1832.229,,,126,0,0,0,0,0.0,High
626765,2025-12-01,2025-12-01,1,1272.92,,,26,0,0,0,0,0.0,Medium
626943,2025-08-01,2025-08-01,1,2779.893,,,148,0,0,0,0,0.0,High
626981,2025-09-15,2025-09-15,1,449.1,,,103,0,0,0,0,0.0,High
626988,2025-10-20,2025-10-20,1,3012.102,,,68,0,0,0,0,0.0,High
627278,2025-11-20,2025-11-20,1,2148.741,,,37,0,0,0,0,0.0,High
627703,2025-08-16,2025-08-16,1,2744.9,,,133,0,0,0,0,0.0,High
627874,2025-08-08,2025-08-08,1,1414.413,,,141,0,0,0,0,0.0,High
627951,2025-10-05,2025-10-05,1,1430.253,,,83,0,0,0,0,0.0,High
627970,2025-11-15,2025-11-15,1,1895.6,,,42,0,0,0,0,0.0,High
628036,2025-10-20,2025-10-20,1,2138.78,,,68,0,0,0,0,0.0,High
628044,2025-08-12,2025-08-12,1,1081.971,,,137,0,0,0,0,0.0,High
628058,2025-10-15,2025-10-15,1,2713.98,,,73,0,0,0,0,0.0,High
628072,2025-10-21,2025-10-21,1,2040.318,,,67,0,0,0,0,0.0,High
628252,2025-12-12,2025-12-12,1,2310.75,,,15,0,0,0,0,0.0,Medium
628409,2025-09-05,2025-09-05,1,1930.032,,,113,0,0,0,0,0.0,High
628425,2025-10-28,2025-10-28,1,1105.5,,,60,0,0,0,0,0.0,High
628451,2025-08-11,2025-08-11,1,1610.95,,,138,0,0,0,0,0.0,High
628508,2025-07-04,2025-07-04,1,1792.34,,,176,0,0,0,0,0.0,High
628608,2025-07-14,2025-07-14,1,1667.69,,,166,0,0,0,0,0.0,High
628614,2025-10-12,2025-10-12,1,1272.54,,,76,0,0,0,0,0.0,High
628658,2025-07-02,2025-07-02,1,1724.38,,,178,0,0,0,0,0.0,High
628675,2025-12-20,2025-12-20,1,1870.632,,,7,0,0,0,0,0.0,Low
628678,2025-10-10,2025-10-10,1,3250.16,,,78,0,0,0,0,0.0,High
628843,2025-07-22,2025-07-22,1,1841.814,,,158,0,0,0,0,0.0,High
628872,2025-10-26,2025-10-26,1,2304.79,,,62,0,0,0,0,0.0,High
628883,2025-08-22,2025-08-22,1,1695.38,,,127,0,0,0,0,0.0,High
628905,2025-07-10,2025-07-10,1,1263.501,,,170,0,0,0,0,0.0,High
628936,2025-09-06,2025-09-06,1,1692.38,,,112,0,0,0,0,0.0,High
628943,2025-10-21,2025-10-21,1,2529.69,,,67,0,0,0,0,0.0,High
629013,2025-07-24,2025-07-24,1,2590.79,,,156,0,0,0,0,0.0,High
629202,2025-09-27,2025-09-27,1,2276.325,,,91,0,0,0,0,0.0,High
629274,2025-10-11,2025-10-11,1,2272.43,,,77,0,0,0,0,0.0,High
629279,2025-10-14,2025-10-14,1,1382.544,,,74,0,0,0,0,0.0,High
629483,2025-09-14,2025-09-14,1,2737.629,,,104,0,0,0,0,0.0,High
629525,2025-09-11,2025-09-11,1,2708.23,,,107,0,0,0,0,0.0,High
629620,2025-10-20,2025-10-20,1,2373.31,,,68,0,0,0,0,0.0,High
629638,2025-10-01,2025-10-01,1,1550.025,,,87,0,0,0,0,0.0,High
629771,2025-12-06,2025-12-06,1,1072.836,,,21,0,0,0,0,0.0,Medium
629802,2025-08-13,2025-08-13,1,1619.181,,,136,0,0,0,0,0.0,High
629966,2025-08-31,2025-08-31,1,2434.54,,,118,0,0,0,0,0.0,High
629996,2025-12-19,2025-12-19,1,3960.594,,,8,0,0,0,0,0.0,Low
630446,2025-09-15,2025-09-15,1,1522.38,,,103,0,0,0,0,0.0,High
630571,2025-12-06,2025-12-06,1,2015.76,,,21,0,0,0,0,0.0,Medium
630695,2025-07-29,2025-07-29,1,1530.108,,,151,0,0,0,0,0.0,High
630696,2025-08-11,2025-08-11,1,2554.227,,,138,0,0,0,0,0.0,High
630737,2025-11-24,2025-11-24,1,2368.23,,,33,0,0,0,0,0.0,High
630837,2025-12-01,2025-12-01,1,2010.33,,,26,0,0,0,0,0.0,Medium
630841,2025-10-02,2025-10-02,1,1288.863,,,86,0,0,0,0,0.0,High
630888,2025-10-15,2025-10-15,1,2374.84,,,73,0,0,0,0,0.0,High
630932,2025-11-18,2025-11-18,1,1213.57,,,39,0,0,0,0,0.0,High
630942,2025-10-14,2025-10-14,1,2239.029,,,74,0,0,0,0,0.0,High
631063,2025-10-02,2025-10-02,1,1153.719,,,86,0,0,0,0,0.0,High
631246,2025-07-30,2025-07-30,1,1854.13,,,150,0,0,0,0,0.0,High
631375,2025-07-22,2025-07-22,1,1876.14,,,158,0,0,0,0,0.0,High
631441,2025-09-03,2025-09-03,1,1555.37,,,115,0,0,0,0,0.0,High
631501,2025-07-25,2025-07-25,1,1582.956,,,155,0,0,0,0,0.0,High
631540,2025-10-19,2025-10-19,1,3013.065,,,69,0,0,0,0,0.0,High
631545,2025-07-05,2025-07-05,1,2047.86,,,175,0,0,0,0,0.0,High
631622,2025-10-23,2025-10-23,1,2176.893,,,65,0,0,0,0,0.0,High
632024,2025-11-01,2025-11-01,1,1669.284,,,56,0,0,0,0,0.0,High
632115,2025-08-31,2025-08-31,1,1354.41,,,118,0,0,0,0,0.0,High
632249,2025-11-03,2025-11-03,1,1227.393,,,54,0,0,0,0,0.0,High
632624,2025-08-11,2025-08-11,1,1072.899,,,138,0,0,0,0,0.0,High
632652,2025-10-26,2025-10-26,1,1479.141,,,62,0,0,0,0,0.0,High
632759,2025-08-09,2025-08-09,1,2215.54,,,140,0,0,0,0,0.0,High
632844,2025-07-06,2025-07-06,1,540.576,,,174,0,0,0,0,0.0,High
632912,2025-11-29,2025-11-29,1,2432.736,,,28,0,0,0,0,0.0,Medium
633008,2025-11-18,2025-11-18,1,1345.8,,,39,0,0,0,0,0.0,High
633021,2025-10-20,2025-10-20,1,1711.665,,,68,0,0,0,0,0.0,High
633058,2025-11-28,2025-11-28,1,1397.016,,,29,0,0,0,0,0.0,Medium
633069,2025-08-23,2025-08-23,1,1433.592,,,126,0,0,0,0,0.0,High
633329,2025-09-09,2025-09-09,1,1945.278,,,109,0,0,0,0,0.0,High
633435,2025-07-07,2025-07-07,1,2585.178,,,173,0,0,0,0,0.0,High
633440,2025-09-03,2025-09-03,1,1520.33,,,115,0,0,0,0,0.0,High
633721,2025-12-18,2025-12-18,1,2739.231,,,9,0,0,0,0,0.0,Low
633822,2025-10-18,2025-10-18,1,1702.23,,,70,0,0,0,0,0.0,High
633859,2025-07-30,2025-07-30,1,1624.86,,,150,0,0,0,0,0.0,High
633881,2025-11-28,2025-11-28,1,1478.052,,,29,0,0,0,0,0.0,Medium
633930,2025-09-18,2025-09-18,1,1764.23,,,100,0,0,0,0,0.0,High
634214,2025-07-13,2025-07-13,1,2018.7,,,167,0,0,0,0,0.0,High
634234,2025-11-20,2025-11-20,1,1903.149,,,37,0,0,0,0,0.0,High
634255,2025-09-19,2025-09-19,1,1552.266,,,99,0,0,0,0,0.0,High
634413,2025-09-30,2025-09-30,1,2838.411,,,88,0,0,0,0,0.0,High
634478,2025-08-13,2025-08-13,1,2109.02,,,136,0,0,0,0,0.0,High
634522,2025-11-05,2025-11-05,1,2310.12,,,52,0,0,0,0,0.0,High
634554,2025-10-04,2025-10-04,1,2949.75,,,84,0,0,0,0,0.0,High
634606,2025-09-21,2025-09-21,1,1665.28,,,97,0,0,0,0,0.0,High
634637,2025-12-22,2025-12-22,1,1653.03,,,5,0,0,0,0,0.0,Low
634743,2025-08-16,2025-08-16,1,1830.627,,,133,0,0,0,0,0.0,High
634761,2025-12-14,2025-12-14,1,2299.86,,,13,0,0,0,0,0.0,Low
634785,2025-11-13,2025-11-13,1,2533.464,,,44,0,0,0,0,0.0,High
634876,2025-07-24,2025-07-24,1,2481.102,,,156,0,0,0,0,0.0,High
635212,2025-11-08,2025-11-08,1,3006.45,,,49,0,0,0,0,0.0,High
635284,2025-10-05,2025-10-05,1,2402.03,,,83,0,0,0,0,0.0,High
635580,2025-09-08,2025-09-08,1,1983.195,,,110,0,0,0,0,0.0,High
635607,2025-08-08,2025-08-08,1,1802.0,,,141,0,0,0,0,0.0,High
635613,2025-10-28,2025-10-28,1,1832.508,,,60,0,0,0,0,0.0,High
635638,2025-09-13,2025-09-13,1,2741.12,,,105,0,0,0,0,0.0,High
635642,2025-12-18,2025-12-18,1,1949.8,,,9,0,0,0,0,0.0,Low
635679,2025-08-13,2025-08-13,1,1617.48,,,136,0,0,0,0,0.0,High
635702,2025-07-30,2025-07-30,1,1861.596,,,150,0,0,0,0,0.0,High
635711,2025-11-10,2025-11-10,1,997.12,,,47,0,0,0,0,0.0,High
635827,2025-10-07,2025-10-07,1,1849.986,,,81,0,0,0,0,0.0,High
635872,2025-07-11,2025-07-11,1,1872.35,,,169,0,0,0,0,0.0,High
635900,2025-10-25,2025-12-27,2,5133.946,2025-12-27,63.0,0,1,0,0,0,0.9523809523809523,Low
635901,2025-09-10,2025-09-10,1,1710.03,,,108,0,0,0,0,0.0,High
636022,2025-09-20,2025-09-20,1,1698.08,,,98,0,0,0,0,0.0,High
636028,2025-10-22,2025-10-22,1,2471.4,,,66,0,0,0,0,0.0,High
636040,2025-11-04,2025-11-04,1,2374.31,,,53,0,0,0,0,0.0,High
636114,2025-08-28,2025-08-28,1,2942.9,,,121,0,0,0,0,0.0,High
636139,2025-11-13,2025-11-13,1,2295.19,,,44,0,0,0,0,0.0,High
636164,2025-12-12,2025-12-12,1,2268.73,,,15,0,0,0,0,0.0,Medium
636276,2025-09-07,2025-09-07,1,1514.511,,,111,0,0,0,0,0.0,High
636322,2025-10-28,2025-10-28,1,2305.02,,,60,0,0,0,0,0.0,High
636486,2025-08-13,2025-08-13,1,2157.56,,,136,0,0,0,0,0.0,High
636508,2025-07-06,2025-07-06,1,1750.36,,,174,0,0,0,0,0.0,High
636529,2025-12-02,2025-12-02,1,3172.96,,,25,0,0,0,0,0.0,Medium
636605,2025-11-17,2025-11-17,1,2589.444,,,40,0,0,0,0,0.0,High
636809,2025-09-06,2025-09-06,1,2620.152,,,112,0,0,0,0,0.0,High
637013,2025-10-12,2025-10-12,1,2120.23,,,76,0,0,0,0,0.0,High
637015,2025-09-06,2025-09-06,1,2047.86,,,112,0,0,0,0,0.0,High
637028,2025-10-16,2025-10-16,1,3165.23,,,72,0,0,0,0,0.0,High
637214,2025-10-09,2025-10-09,1,2121.426,,,79,0,0,0,0,0.0,High
637223,2025-08-31,2025-08-31,1,1167.777,,,118,0,0,0,0,0.0,High
637421,2025-11-06,2025-11-06,1,2286.297,,,51,0,0,0,0,0.0,High
637639,2025-12-17,2025-12-17,1,1619.19,,,10,0,0,0,0,0.0,Low
637676,2025-10-05,2025-10-05,1,2519.271,,,83,0,0,0,0,0.0,High
637691,2025-12-01,2025-12-01,1,2725.89,,,26,0,0,0,0,0.0,Medium
637862,2025-12-23,2025-12-23,1,1689.939,,,4,0,0,0,0,0.0,Low
637942,2025-11-09,2025-11-09,1,2065.518,,,48,0,0,0,0,0.0,High
638181,2025-08-16,2025-08-16,1,1867.032,,,133,0,0,0,0,0.0,High
638314,2025-08-05,2025-08-05,1,1593.234,,,144,0,0,0,0,0.0,High
638625,2025-09-10,2025-09-10,1,1394.019,,,108,0,0,0,0,0.0,High
638645,2025-07-04,2025-07-04,1,2066.373,,,176,0,0,0,0,0.0,High
638651,2025-07-20,2025-07-20,1,2500.67,,,160,0,0,0,0,0.0,High
638834,2025-11-24,2025-11-24,1,2966.418,,,33,0,0,0,0,0.0,High
638889,2025-12-23,2025-12-23,1,3233.99,,,4,0,0,0,0,0.0,Low
639087,2025-09-25,2025-09-25,1,2503.674,,,93,0,0,0,0,0.0,High
639121,2025-09-18,2025-09-18,1,1861.191,,,100,0,0,0,0,0.0,High
639262,2025-07-06,2025-07-06,1,2119.365,,,174,0,0,0,0,0.0,High
639356,2025-11-11,2025-11-11,1,1588.041,,,46,0,0,0,0,0.0,High
639365,2025-09-05,2025-09-05,1,1913.868,,,113,0,0,0,0,0.0,High
639376,2025-09-16,2025-09-16,1,2010.56,,,102,0,0,0,0,0.0,High
639464,2025-08-06,2025-08-06,1,1650.4,,,143,0,0,0,0,0.0,High
639773,2025-12-20,2025-12-20,1,2281.2,,,7,0,0,0,0,0.0,Low
639991,2025-07-29,2025-07-29,1,2746.8,,,151,0,0,0,0,0.0,High
640157,2025-07-07,2025-07-07,1,1881.621,,,173,0,0,0,0,0.0,High
640209,2025-07-19,2025-07-19,1,1927.053,,,161,0,0,0,0,0.0,High
640286,2025-08-10,2025-08-10,1,1242.56,,,139,0,0,0,0,0.0,High
640313,2025-09-21,2025-09-21,1,3051.2,,,97,0,0,0,0,0.0,High
640420,2025-10-15,2025-10-15,1,2390.86,,,73,0,0,0,0,0.0,High
640487,2025-08-11,2025-08-11,1,2331.477,,,138,0,0,0,0,0.0,High
640704,2025-10-18,2025-10-18,1,2100.26,,,70,0,0,0,0,0.0,High
640984,2025-08-31,2025-08-31,1,2429.63,,,118,0,0,0,0,0.0,High
641007,2025-10-03,2025-10-03,1,2211.82,,,85,0,0,0,0,0.0,High
641022,2025-08-22,2025-08-22,1,1843.29,,,127,0,0,0,0,0.0,High
641065,2025-10-06,2025-10-06,1,2722.815,,,82,0,0,0,0,0.0,High
641231,2025-10-29,2025-10-29,1,2149.39,,,59,0,0,0,0,0.0,High
641360,2025-11-25,2025-11-25,1,1540.053,,,32,0,0,0,0,0.0,High
641500,2025-10-21,2025-10-21,1,2475.513,,,67,0,0,0,0,0.0,High
641516,2025-12-24,2025-12-24,1,1084.34,,,3,0,0,0,0,0.0,Low
641734,2025-08-05,2025-08-05,1,2223.13,,,144,0,0,0,0,0.0,High
641771,2025-07-26,2025-07-26,1,2005.947,,,154,0,0,0,0,0.0,High
642387,2025-08-05,2025-08-05,1,2940.97,,,144,0,0,0,0,0.0,High
642444,2025-08-11,2025-08-11,1,2236.57,,,138,0,0,0,0,0.0,High
642462,2025-08-29,2025-08-29,1,2319.96,,,120,0,0,0,0,0.0,High
642526,2025-08-22,2025-08-22,1,1215.648,,,127,0,0,0,0,0.0,High
642541,2025-12-11,2025-12-11,1,1870.64,,,16,0,0,0,0,0.0,Medium
642561,2025-12-23,2025-12-23,1,1401.8,,,4,0,0,0,0,0.0,Low
642744,2025-10-05,2025-10-05,1,2802.789,,,83,0,0,0,0,0.0,High
642994,2025-08-20,2025-08-20,1,2050.587,,,129,0,0,0,0,0.0,High
642999,2025-12-15,2025-12-15,1,1866.852,,,12,0,0,0,0,0.0,Low
643004,2025-11-23,2025-11-23,1,1913.82,,,34,0,0,0,0,0.0,High
643135,2025-11-10,2025-11-10,1,1801.935,,,47,0,0,0,0,0.0,High
643228,2025-09-21,2025-09-21,1,1950.54,,,97,0,0,0,0,0.0,High
643252,2025-12-23,2025-12-23,1,1841.82,,,4,0,0,0,0,0.0,Low
643299,2025-12-09,2025-12-09,1,2595.222,,,18,0,0,0,0,0.0,Medium
643303,2025-10-05,2025-10-05,1,1398.159,,,83,0,0,0,0,0.0,High
643441,2025-12-23,2025-12-23,1,1303.533,,,4,0,0,0,0,0.0,Low
643526,2025-11-07,2025-11-07,1,1450.8,,,50,0,0,0,0,0.0,High
643737,2025-10-02,2025-10-02,1,2689.35,,,86,0,0,0,0,0.0,High
643834,2025-10-03,2025-10-03,1,2537.84,,,85,0,0,0,0,0.0,High
643864,2025-10-26,2025-10-26,1,3274.81,,,62,0,0,0,0,0.0,High
644040,2025-10-25,2025-10-25,1,2038.14,,,63,0,0,0,0,0.0,High
644284,2025-11-27,2025-11-27,1,2656.84,,,30,0,0,0,0,0.0,Medium
644403,2025-10-02,2025-10-02,1,1787.823,,,86,0,0,0,0,0.0,High
644648,2025-08-27,2025-08-27,1,1253.4,,,122,0,0,0,0,0.0,High
644666,2025-10-23,2025-10-23,1,2593.13,,,65,0,0,0,0,0.0,High
644681,2025-08-30,2025-08-30,1,1173.13,,,119,0,0,0,0,0.0,High
644897,2025-07-30,2025-07-30,1,1357.335,,,150,0,0,0,0,0.0,High
645018,2025-09-18,2025-09-18,1,2169.441,,,100,0,0,0,0,0.0,High
645404,2025-09-09,2025-09-09,1,2128.44,,,109,0,0,0,0,0.0,High
645455,2025-10-17,2025-10-17,1,2332.467,,,71,0,0,0,0,0.0,High
645607,2025-07-18,2025-07-18,1,1333.368,,,162,0,0,0,0,0.0,High
645679,2025-09-21,2025-09-21,1,2181.36,,,97,0,0,0,0,0.0,High
645687,2025-12-06,2025-12-06,1,2353.3,,,21,0,0,0,0,0.0,Medium
645708,2025-12-06,2025-12-06,1,1197.567,,,21,0,0,0,0,0.0,Medium
645865,2025-07-25,2025-07-25,1,2479.014,,,155,0,0,0,0,0.0,High
645917,2025-10-11,2025-10-11,1,2714.48,,,77,0,0,0,0,0.0,High
645984,2025-10-11,2025-10-11,1,980.442,,,77,0,0,0,0,0.0,High
646035,2025-07-20,2025-07-20,1,2924.901,,,160,0,0,0,0,0.0,High
646042,2025-10-24,2025-10-24,1,2432.65,,,64,0,0,0,0,0.0,High
646121,2025-10-04,2025-10-04,1,1527.76,,,84,0,0,0,0,0.0,High
646146,2025-10-01,2025-10-01,1,2471.87,,,87,0,0,0,0,0.0,High
646161,2025-12-15,2025-12-15,1,4138.92,,,12,0,0,0,0,0.0,Low
646302,2025-09-16,2025-09-16,1,2643.78,,,102,0,0,0,0,0.0,High
646483,2025-08-14,2025-08-14,1,2871.86,,,135,0,0,0,0,0.0,High
646929,2025-12-22,2025-12-22,1,2889.75,,,5,0,0,0,0,0.0,Low
646982,2025-09-08,2025-09-08,1,2251.521,,,110,0,0,0,0,0.0,High
647026,2025-11-11,2025-11-11,1,2090.403,,,46,0,0,0,0,0.0,High
647161,2025-07-18,2025-07-18,1,2204.39,,,162,0,0,0,0,0.0,High
647358,2025-11-27,2025-11-27,1,1913.43,,,30,0,0,0,0,0.0,Medium
647374,2025-10-08,2025-10-08,1,2708.54,,,80,0,0,0,0,0.0,High
647542,2025-11-28,2025-11-28,1,2423.11,,,29,0,0,0,0,0.0,Medium
647685,2025-09-15,2025-09-15,1,2496.51,,,103,0,0,0,0,0.0,High
647952,2025-09-29,2025-09-29,1,985.19,,,89,0,0,0,0,0.0,High
648069,2025-09-13,2025-09-13,1,1034.244,,,105,0,0,0,0,0.0,High
648139,2025-09-15,2025-09-15,1,1681.236,,,103,0,0,0,0,0.0,High
648248,2025-07-26,2025-07-26,1,2979.68,,,154,0,0,0,0,0.0,High
648307,2025-12-01,2025-12-01,1,1690.97,,,26,0,0,0,0,0.0,Medium
648338,2025-12-19,2025-12-19,1,1847.835,,,8,0,0,0,0,0.0,Low
648516,2025-11-23,2025-11-23,1,1458.972,,,34,0,0,0,0,0.0,High
648713,2025-11-17,2025-11-17,1,2243.547,,,40,0,0,0,0,0.0,High
648739,2025-07-08,2025-07-08,1,1102.455,,,172,0,0,0,0,0.0,High
648754,2025-09-22,2025-09-22,1,1464.75,,,96,0,0,0,0,0.0,High
648901,2025-09-05,2025-09-05,1,2402.98,,,113,0,0,0,0,0.0,High
649011,2025-11-17,2025-11-17,1,2097.07,,,40,0,0,0,0,0.0,High
649167,2025-11-06,2025-11-06,1,2047.167,,,51,0,0,0,0,0.0,High
649239,2025-08-10,2025-08-10,1,1947.29,,,139,0,0,0,0,0.0,High
649247,2025-07-08,2025-07-08,1,1726.677,,,172,0,0,0,0,0.0,High
649540,2025-11-07,2025-11-07,1,1322.34,,,50,0,0,0,0,0.0,High
649567,2025-08-01,2025-08-01,1,1213.02,,,148,0,0,0,0,0.0,High
649674,2025-11-23,2025-11-23,1,1859.67,,,34,0,0,0,0,0.0,High
649945,2025-12-14,2025-12-14,1,1698.66,,,13,0,0,0,0,0.0,Low
649990,2025-11-04,2025-11-04,1,2173.52,,,53,0,0,0,0,0.0,High
649998,2025-11-20,2025-11-20,1,1567.57,,,37,0,0,0,0,0.0,High
650094,2025-10-20,2025-10-20,1,1592.19,,,68,0,0,0,0,0.0,High
650299,2025-09-21,2025-09-21,1,2870.91,,,97,0,0,0,0,0.0,High
650321,2025-11-04,2025-11-04,1,1754.514,,,53,0,0,0,0,0.0,High
650364,2025-09-20,2025-09-20,1,1394.325,,,98,0,0,0,0,0.0,High
650366,2025-08-03,2025-08-03,1,2965.347,,,146,0,0,0,0,0.0,High
650458,2025-09-25,2025-09-25,1,1838.178,,,93,0,0,0,0,0.0,High
650503,2025-12-22,2025-12-22,1,2058.003,,,5,0,0,0,0,0.0,Low
650613,2025-11-27,2025-11-27,1,2582.118,,,30,0,0,0,0,0.0,Medium
650684,2025-10-30,2025-10-30,1,1795.275,,,58,0,0,0,0,0.0,High
650730,2025-08-09,2025-08-09,1,1751.6,,,140,0,0,0,0,0.0,High
650785,2025-09-20,2025-09-20,1,2007.71,,,98,0,0,0,0,0.0,High
650805,2025-11-21,2025-11-21,1,1268.47,,,36,0,0,0,0,0.0,High
650856,2025-08-16,2025-08-16,1,2580.129,,,133,0,0,0,0,0.0,High
650896,2025-11-26,2025-11-26,1,1933.596,,,31,0,0,0,0,0.0,High
650903,2025-08-27,2025-08-27,1,2354.148,,,122,0,0,0,0,0.0,High
651032,2025-10-05,2025-10-05,1,1704.609,,,83,0,0,0,0,0.0,High
651216,2025-07-02,2025-07-02,1,1616.03,,,178,0,0,0,0,0.0,High
651352,2025-07-28,2025-07-28,1,2622.5,,,152,0,0,0,0,0.0,High
651385,2025-11-20,2025-11-20,1,3094.34,,,37,0,0,0,0,0.0,High
651508,2025-09-19,2025-09-19,1,1721.268,,,99,0,0,0,0,0.0,High
651628,2025-12-11,2025-12-11,1,1963.467,,,16,0,0,0,0,0.0,Medium
651719,2025-07-09,2025-07-09,1,2059.029,,,171,0,0,0,0,0.0,High
651764,2025-09-01,2025-09-01,1,2281.518,,,117,0,0,0,0,0.0,High
651866,2025-11-11,2025-11-11,1,2471.634,,,46,0,0,0,0,0.0,High
651990,2025-11-19,2025-11-19,1,1450.88,,,38,0,0,0,0,0.0,High
652024,2025-09-22,2025-09-22,1,1969.92,,,96,0,0,0,0,0.0,High
652261,2025-07-21,2025-07-21,1,2537.649,,,159,0,0,0,0,0.0,High
652350,2025-07-20,2025-07-20,1,2184.246,,,160,0,0,0,0,0.0,High
